,index,year,exporter,importer,product,value,quantity
514,293406,2022,AUT,HUN,381111,18.101,0.387
515,295054,2022,AUT,HUN,780110,9923.891,4272.392
516,295055,2022,AUT,HUN,780191,3856.887,1542.599
517,295056,2022,AUT,HUN,780199,532.218,204.126
518,295057,2022,AUT,HUN,780200,1322.902,505.669
519,295058,2022,AUT,HUN,780411,0.376,0.062
520,295059,2022,AUT,HUN,780419,1.75,0.435
521,295060,2022,AUT,HUN,780600,22.863,2.506
522,295679,2022,AUT,HUN,850710,3979.245,1266.681
523,295680,2022,AUT,HUN,850720,1076.764,249.522
524,297165,2022,AUT,ISL,780600,0.785,0.033
525,297474,2022,AUT,ISL,850710,235.36,64.676
526,297475,2022,AUT,ISL,850720,29.806,5.054
527,298621,2022,AUT,IDN,780600,1.367,0.021
528,298974,2022,AUT,IDN,850710,81.156,4.597
529,298975,2022,AUT,IDN,850720,10.856,1.271
530,299772,2022,AUT,IRN,850710,3.149,1.041
531,299773,2022,AUT,IRN,850720,19.903,2.227
532,300423,2022,AUT,IRQ,850720,1.298,0.028
533,301932,2022,AUT,IRL,780600,0.008,0.001
534,302347,2022,AUT,IRL,850710,189.051,57.793
535,302348,2022,AUT,IRL,850720,146.94,8.764
536,303913,2022,AUT,ISR,780600,0.116,0.002
537,304296,2022,AUT,ISR,850710,273.118,23.02
538,304297,2022,AUT,ISR,850720,2.412,0.066
539,305625,2022,AUT,ITA,282410,1.913,0.019
540,305626,2022,AUT,ITA,282490,87.885,17.25
541,306043,2022,AUT,ITA,381111,0.087,0.003
542,307473,2022,AUT,ITA,721020,0.491,0.282
543,307778,2022,AUT,ITA,780110,1238.125,525.485
544,307779,2022,AUT,ITA,780191,557.28,237.348
545,307780,2022,AUT,ITA,780199,37.15,3.459
546,307781,2022,AUT,ITA,780200,35.431,27.881
547,307782,2022,AUT,ITA,780419,4.404,0.956
548,307783,2022,AUT,ITA,780600,2.93,1.355
549,308392,2022,AUT,ITA,850710,1029.771,294.914
550,308393,2022,AUT,ITA,850720,1622.29,309.506
551,308617,2022,AUT,ITA,854911,0.353,0.008
552,309471,2022,AUT,CIV,850710,237.567,72.381
553,309472,2022,AUT,CIV,850720,0.747,0.005
554,311112,2022,AUT,JPN,780600,6.187,1.194
555,311557,2022,AUT,JPN,850710,1454.098,498.651
556,311558,2022,AUT,JPN,850720,26.106,0.53
557,313330,2022,AUT,KAZ,850710,526.264,141.12
558,313331,2022,AUT,KAZ,850720,45.4,4.601
559,314266,2022,AUT,JOR,850710,192.856,58.227
560,314267,2022,AUT,JOR,850720,3.013,0.793
561,315025,2022,AUT,KEN,850720,0.404,0.021
562,316532,2022,AUT,KOR,780199,16.898,0.405
563,316921,2022,AUT,KOR,850710,179.289,36.876
564,316922,2022,AUT,KOR,850720,8.857,2.345
565,318352,2022,AUT,KWT,850710,1.141,0.604
566,318353,2022,AUT,KWT,850720,8.885,0.358
567,319150,2022,AUT,KGZ,850710,2.475,0.431
568,319151,2022,AUT,KGZ,850720,6.114,0.043
569,320118,2022,AUT,LBN,850710,53.981,16.338
570,320119,2022,AUT,LBN,850720,0.177,0.001
571,321739,2022,AUT,LVA,780419,0.691,0.05
572,321740,2022,AUT,LVA,780600,0.185,0.024
573,322130,2022,AUT,LVA,850710,241.604,68.556
574,322131,2022,AUT,LVA,850720,0.673,0.08
575,323001,2022,AUT,LBY,850720,18.291,0.028
576,325294,2022,AUT,LTU,850710,1835.768,539.032
577,325295,2022,AUT,LTU,850720,11.551,1.69
578,327583,2022,AUT,LUX,850710,4.843,2.438
579,327584,2022,AUT,LUX,850720,8.105,2.344
580,328437,2022,AUT,MAC,850710,1.128,0.27
581,329137,2022,AUT,MYS,282490,0.254,0.095
582,329890,2022,AUT,MYS,780199,0.027,0.012
583,329891,2022,AUT,MYS,780600,0.711,0.002
584,330212,2022,AUT,MYS,850710,389.148,103.577
585,330213,2022,AUT,MYS,850720,2.582,0.04
586,331631,2022,AUT,MLT,381111,0.012,0.001
587,332335,2022,AUT,MLT,850710,134.719,33.359
588,332336,2022,AUT,MLT,850720,5.035,1.437
589,333249,2022,AUT,MUS,850710,46.359,11.039
590,333250,2022,AUT,MUS,850720,0.419,0.013
591,334754,2022,AUT,MEX,850710,21.793,3.622
592,334755,2022,AUT,MEX,850720,6.776,4.309
593,336032,2022,AUT,S19,780600,0.018,0.002
594,336324,2022,AUT,S19,850710,587.972,137.553
595,336325,2022,AUT,S19,850720,2.794,0.072
596,337274,2022,AUT,MNG,850720,4.479,0.85
597,338340,2022,AUT,MDA,850710,191.149,53.711
598,339809,2022,AUT,MNE,850710,337.604,99.388
599,339810,2022,AUT,MNE,850720,0.377,0.086
600,340885,2022,AUT,MAR,780600,0.062,0.008
601,341194,2022,AUT,MAR,850710,52.114,23.697
602,341195,2022,AUT,MAR,850720,3.084,0.097
603,341696,2022,AUT,MOZ,780419,16.055,2.72
604,341782,2022,AUT,MOZ,850720,0.168,0.022
605,342450,2022,AUT,OMN,850710,0.828,0.081
606,342451,2022,AUT,OMN,850720,2.963,0.043
607,343092,2022,AUT,NAM,850710,3.879,0.456
608,343093,2022,AUT,NAM,850720,0.375,0.01
609,344618,2022,AUT,NLD,260700,15.925,14.224
610,344738,2022,AUT,NLD,282410,0.195,0.025
611,344739,2022,AUT,NLD,282490,7.002,0.59
612,345421,2022,AUT,NLD,381111,0.448,0.048
613,346981,2022,AUT,NLD,721020,0.345,0.007
614,347303,2022,AUT,NLD,780110,0.006,0.002
615,347304,2022,AUT,NLD,780191,0.005,0.003
616,347305,2022,AUT,NLD,780199,1.201,0.444
617,347306,2022,AUT,NLD,780200,53.133,37.16
618,347307,2022,AUT,NLD,780411,0.03,0.002
619,347308,2022,AUT,NLD,780419,38.223,13.248
620,347309,2022,AUT,NLD,780600,10.171,1.285
621,348018,2022,AUT,NLD,850710,1367.876,425.951
622,348019,2022,AUT,NLD,850720,102.902,25.669
623,348251,2022,AUT,NLD,854911,229.379,292.29
624,348805,2022,AUT,CUW,850710,53.543,15.325
625,348806,2022,AUT,CUW,850720,1.541,0.295
626,350296,2022,AUT,NZL,780600,0.264,0.003
627,350659,2022,AUT,NZL,850710,0.044,0.015
628,350660,2022,AUT,NZL,850720,3.927,0.721
629,351423,2022,AUT,NIC,850720,0.406,0.008
630,352520,2022,AUT,NGA,850710,1.053,0.014
631,352521,2022,AUT,NGA,850720,0.169,0.027
632,354298,2022,AUT,NOR,780199,0.014,0.006
633,354299,2022,AUT,NOR,780600,4.229,0.358
634,354781,2022,AUT,NOR,850710,1247.849,443.647
635,354782,2022,AUT,NOR,850720,176.462,17.176
636,356147,2022,AUT,PAK,850710,3.355,1.202
637,356148,2022,AUT,PAK,850720,0.119,0.022
638,356805,2022,AUT,PAN,850710,3.5,0.434
639,356806,2022,AUT,PAN,850720,1.091,0.019
640,357634,2022,AUT,PRY,850710,0.399,0.2
641,358351,2022,AUT,PER,780600,0.012,0.002
642,358627,2022,AUT,PER,850710,20.426,1.258
643,358628,2022,AUT,PER,850720,4.38,0.162
644,360906,2022,AUT,POL,381111,3.273,0.415
645,362453,2022,AUT,POL,780191,542.703,72.525
646,362454,2022,AUT,POL,780199,494.246,72.44
647,362455,2022,AUT,POL,780200,356.875,113.972
648,362456,2022,AUT,POL,780419,0.45,0.012
649,362457,2022,AUT,POL,780600,82.515,1.155
650,363054,2022,AUT,POL,850710,3676.701,2152.411
651,363055,2022,AUT,POL,850720,587.471,215.595
652,363276,2022,AUT,POL,854911,686.984,632.229
653,365265,2022,AUT,PRT,780600,2.72,0.566
654,365697,2022,AUT,PRT,850710,7542.914,2239.801
655,365698,2022,AUT,PRT,850720,53.947,11.603
656,367163,2022,AUT,QAT,850720,37.513,5.628
657,368192,2022,AUT,ROU,282410,0.184,0.022
658,368752,2022,AUT,ROU,381111,0.454,0.017
659,370334,2022,AUT,ROU,780110,13.329,4.776
660,370335,2022,AUT,ROU,780199,0.161,0.08
661,370336,2022,AUT,ROU,780411,0.001,
662,370337,2022,AUT,ROU,780419,0.022,0.004
663,370338,2022,AUT,ROU,780600,28.205,2.427
664,370958,2022,AUT,ROU,850710,3629.62,1181.543
665,370959,2022,AUT,ROU,850720,1000.031,179.106
666,372871,2022,AUT,RUS,780199,0.017,0.007
667,372872,2022,AUT,RUS,780600,0.16,0.004
668,373266,2022,AUT,RUS,850710,414.329,138.807
669,373267,2022,AUT,RUS,850720,1899.862,392.263
670,373987,2022,AUT,VCT,850720,5.764,0.106
671,374250,2022,AUT,SMR,850710,0.146,0.001
672,375427,2022,AUT,SAU,850710,3.633,0.179
673,375428,2022,AUT,SAU,850720,8.005,0.078
674,378064,2022,AUT,SRB,780199,0.473,0.032
675,378065,2022,AUT,SRB,780419,0.006,0.001
676,378577,2022,AUT,SRB,850710,986.735,280.153
677,378578,2022,AUT,SRB,850720,44.575,7.797
678,380622,2022,AUT,IND,780200,25.952,26.86
679,380623,2022,AUT,IND,780600,1.125,0.126
680,381073,2022,AUT,IND,850710,10.988,0.714
681,381074,2022,AUT,IND,850720,1.471,0.406
682,382957,2022,AUT,SGP,850710,347.662,100.251
683,382958,2022,AUT,SGP,850720,6.778,1.705
684,384228,2022,AUT,SVK,282410,7.39,0.75
685,384590,2022,AUT,SVK,381111,4.245,0.484
686,386162,2022,AUT,SVK,780110,113.807,46.997
687,386163,2022,AUT,SVK,780191,58.81,13.346
688,386164,2022,AUT,SVK,780419,14.449,3.0
689,386165,2022,AUT,SVK,780600,11.656,1.344
690,386736,2022,AUT,SVK,850710,1351.531,461.464
691,386737,2022,AUT,SVK,850720,491.816,83.687
692,388467,2022,AUT,VNM,850710,118.19,43.353
693,388468,2022,AUT,VNM,850720,22.625,1.24
694,390090,2022,AUT,SVN,381111,2.804,0.139
695,391682,2022,AUT,SVN,780110,2934.674,2642.486
696,391683,2022,AUT,SVN,780191,14795.348,5070.997
697,391684,2022,AUT,SVN,780199,12652.033,5301.625
698,391685,2022,AUT,SVN,780200,243.09,135.998
699,391686,2022,AUT,SVN,780419,3.794,0.508
700,391687,2022,AUT,SVN,780600,58.276,3.938
701,392266,2022,AUT,SVN,850710,1185.605,332.873
702,392267,2022,AUT,SVN,850720,745.549,73.366
703,392483,2022,AUT,SVN,854911,1788.228,2111.96
704,393210,2022,AUT,ZAF,282490,0.052,0.025
705,394196,2022,AUT,ZAF,780199,0.234,0.007
706,394197,2022,AUT,ZAF,780600,0.057,0.008
707,394607,2022,AUT,ZAF,850710,919.451,250.434
708,394608,2022,AUT,ZAF,850720,48.278,9.287
709,395212,2022,AUT,ZWE,850710,15.837,0.04
710,395213,2022,AUT,ZWE,850720,1.517,0.05
711,395775,2022,AUT,ESP,282490,13.8,45.75
712,397234,2022,AUT,ESP,721020,970.441,420.156
713,397487,2022,AUT,ESP,780191,372.356,143.18
714,398032,2022,AUT,ESP,850710,5721.689,1573.608
715,398033,2022,AUT,ESP,850720,97.857,11.058
716,399022,2022,AUT,SDN,850720,1.064,0.052
717,401117,2022,AUT,SWE,780191,24.031,3.0
718,401118,2022,AUT,SWE,780419,0.803,0.25
719,401119,2022,AUT,SWE,780600,4.528,0.772
720,401598,2022,AUT,SWE,850710,3038.485,1085.526
721,401599,2022,AUT,SWE,850720,83.905,4.685
722,401793,2022,AUT,SWE,854911,0.775,3.0
723,404860,2022,AUT,CHE,721020,0.384,0.252
724,405170,2022,AUT,CHE,780199,2.754,0.014
725,405171,2022,AUT,CHE,780419,0.023,0.003
726,405172,2022,AUT,CHE,780600,8.235,1.081
727,405836,2022,AUT,CHE,850710,4992.153,1445.932
728,405837,2022,AUT,CHE,850720,1577.335,300.71
729,407018,2022,AUT,TJK,850710,45.669,13.562
730,407019,2022,AUT,TJK,850720,1.197,0.087
731,408598,2022,AUT,THA,850710,408.537,14.776
732,408599,2022,AUT,THA,850720,9.074,0.091
733,410763,2022,AUT,ARE,780199,0.022,0.001
734,410764,2022,AUT,ARE,780600,0.068,0.027
735,411190,2022,AUT,ARE,850710,296.09,85.805
736,411191,2022,AUT,ARE,850720,95.728,7.84
737,412305,2022,AUT,TUN,850710,75.532,21.921
738,412688,2022,AUT,TUR,260700,0.016,0.015
739,413088,2022,AUT,TUR,381111,0.488,0.004
740,414306,2022,AUT,TUR,780199,0.003,0.001
741,414307,2022,AUT,TUR,780600,1.118,0.716
742,414812,2022,AUT,TUR,850710,645.998,210.184
743,414813,2022,AUT,TUR,850720,80.974,7.341
744,417316,2022,AUT,UKR,780600,45.855,3.468
745,417684,2022,AUT,UKR,850710,416.648,110.626
746,417685,2022,AUT,UKR,850720,35.863,8.42
747,419315,2022,AUT,MKD,780199,5450.225,2306.485
748,419316,2022,AUT,MKD,780419,0.44,0.005
749,419666,2022,AUT,MKD,850710,246.947,77.084
750,419667,2022,AUT,MKD,850720,18.642,0.344
751,421018,2022,AUT,EGY,850710,47.099,17.005
752,421019,2022,AUT,EGY,850720,1.174,0.086
753,422115,2022,AUT,GBR,381111,0.045,0.002
754,423304,2022,AUT,GBR,721020,1.183,0.102
755,423569,2022,AUT,GBR,780191,1.489,0.067
756,423570,2022,AUT,GBR,780199,0.769,0.004
757,423571,2022,AUT,GBR,780419,0.192,0.027
758,423572,2022,AUT,GBR,780600,0.252,0.001
759,424161,2022,AUT,GBR,850710,12881.696,7693.969
760,424162,2022,AUT,GBR,850720,1064.663,213.395
761,425258,2022,AUT,TZA,850710,14.963,7.241
762,427441,2022,AUT,USA,780199,0.068,0.03
763,427442,2022,AUT,USA,780200,98.481,46.23
764,427443,2022,AUT,USA,780419,9.559,0.1
765,427444,2022,AUT,USA,780600,0.732,0.094
766,428052,2022,AUT,USA,850710,25232.541,9109.642
767,428053,2022,AUT,USA,850720,125.171,7.011
768,428928,2022,AUT,BFA,850710,20.9,4.179
769,430347,2022,AUT,UZB,850710,162.732,42.842
770,430348,2022,AUT,UZB,850720,0.104,0.018
771,432518,2022,BHS,PAK,854911,65.973,72.368
772,432609,2022,BHS,IND,854911,1281.54,1326.601
773,433040,2022,BHS,USA,780200,80.178,97.228
774,433066,2022,BHS,USA,850710,24.085,85.127
775,433083,2022,BHS,USA,854911,64.967,62.549
776,434336,2022,BHR,CHN,850710,2.428,0.079
777,435542,2022,BHR,DEU,780600,0.275,0.3
778,435605,2022,BHR,DEU,850720,2.729,0.195
779,437099,2022,BHR,ITA,850710,20.9,0.118
780,437100,2022,BHR,ITA,850720,20.254,0.118
781,440801,2022,BHR,OMN,780411,5.971,0.663
782,440802,2022,BHR,OMN,780600,0.005,
783,441103,2022,BHR,OMN,850710,4.7,1.589
784,441104,2022,BHR,OMN,850720,10.57,1.865
785,441824,2022,BHR,NLD,780600,8.814,7.662
786,443114,2022,BHR,PAK,780200,50.624,40.0
787,443422,2022,BHR,PAK,854911,97.924,241.499
788,444129,2022,BHR,QAT,780600,1.915,1.8
789,444216,2022,BHR,QAT,850720,11.993,1.368
790,444831,2022,BHR,SAU,282410,0.652,0.15
791,446079,2022,BHR,SAU,850710,0.513,0.028
792,446080,2022,BHR,SAU,850720,1.845,0.767
793,446808,2022,BHR,IND,780200,672.627,204.686
794,446910,2022,BHR,IND,854911,1732.403,2422.487
795,450070,2022,BHR,ARE,850720,8.954,1.176
796,450778,2022,BHR,TUR,780600,1.478,0.864
797,451884,2022,BHR,TZA,850720,0.177,0.025
798,453318,2022,BGD,AUS,850710,1145.048,415.629
799,453319,2022,BGD,AUS,850720,11.812,3.361
800,454183,2022,BGD,BHR,850710,303.728,127.83
801,455246,2022,BGD,BOL,850710,103.555,38.826
802,455990,2022,BGD,MMR,850710,112.285,37.578
803,456009,2022,BGD,BDI,850710,52.505,23.917
804,457423,2022,BGD,CHL,850710,306.343,114.984
805,460808,2022,BGD,ETH,850710,225.447,109.309
806,461202,2022,BGD,EST,850710,0.099,0.032
807,465450,2022,BGD,IDN,850710,368.299,249.329
808,467383,2022,BGD,JPN,850710,164.76,92.355
809,467972,2022,BGD,KEN,850710,215.178,88.859
810,469111,2022,BGD,KWT,850710,5942.602,2115.919
811,469112,2022,BGD,KWT,850720,330.139,88.658
812,471079,2022,BGD,MDV,850710,3.998,1.402
813,471080,2022,BGD,MDV,850720,149.615,39.567
814,471617,2022,BGD,MUS,850710,21.375,5.66
815,472792,2022,BGD,OMN,850710,2846.784,1004.591
816,472793,2022,BGD,OMN,850720,0.098,0.026
817,473274,2022,BGD,NPL,850710,2979.036,1001.084
818,473275,2022,BGD,NPL,850720,42.467,10.763
819,477392,2022,BGD,QAT,850710,1242.256,590.866
820,478693,2022,BGD,IND,850710,2212.867,673.154
821,478694,2022,BGD,IND,850720,23.007,5.534
822,479487,2022,BGD,SGP,850710,842.287,295.423
823,481555,2022,BGD,ZAF,780600,0.933,1.626
824,484128,2022,BGD,THA,850710,22.067,0.675
825,484957,2022,BGD,ARE,850710,7803.086,3865.06
826,484958,2022,BGD,ARE,850720,232.819,114.092
827,486773,2022,BGD,TZA,850710,182.191,142.009
828,488544,2022,ARM,BGR,780191,85.225,48.0
829,488545,2022,ARM,BGR,780199,230.722,132.586
830,488936,2022,ARM,BLR,780191,181.217,88.0
831,490255,2022,ARM,DNK,850720,0.005,0.001
832,491358,2022,ARM,GEO,780199,237.941,123.25
833,491530,2022,ARM,GEO,850710,0.141,
834,493656,2022,ARM,KAZ,850720,0.602,5.555
835,494275,2022,ARM,LTU,780199,197.4,84.0
836,497005,2022,ARM,RUS,780191,87.727,44.0
837,497006,2022,ARM,RUS,780411,4.062,0.401
838,497449,2022,ARM,RUS,850710,533.259,118.056
839,497450,2022,ARM,RUS,850720,631.986,111.898
840,498057,2022,ARM,IND,780199,612.798,431.203
841,500765,2022,BRB,BMU,850710,0.662,0.228
842,501126,2022,BRB,FIN,850710,5.167,1.647
843,501960,2022,BRB,IND,854911,525.442,552.07
844,502978,2022,BEL,ALB,780420,2608.516,1407.35
845,503146,2022,BEL,ALB,850720,0.999,0.152
846,504353,2022,BEL,DZA,850710,0.163,0.014
847,504354,2022,BEL,DZA,850720,41.542,8.727
848,505075,2022,BEL,AND,850720,0.763,0.128
849,506206,2022,BEL,AGO,850710,0.834,0.104
850,506207,2022,BEL,AGO,850720,37.903,5.326
851,507254,2022,BEL,AZE,780600,0.001,
852,507452,2022,BEL,AZE,850710,0.387,0.006
853,507453,2022,BEL,AZE,850720,16.567,4.886
854,508449,2022,BEL,ARG,780110,166.964,82.154
855,508450,2022,BEL,ARG,780600,0.002,
856,508703,2022,BEL,ARG,850720,103.447,28.618
857,509217,2022,BEL,AUS,282490,0.039,0.003
858,510694,2022,BEL,AUS,780600,0.015,
859,511159,2022,BEL,AUS,850710,41.542,13.904
860,511160,2022,BEL,AUS,850720,6.838,1.645
861,512395,2022,BEL,AUT,282410,0.25,0.004
862,512396,2022,BEL,AUT,282490,0.196,0.02
863,514399,2022,BEL,AUT,780110,3377.28,760.041
864,514400,2022,BEL,AUT,780199,25067.339,9802.222
865,514401,2022,BEL,AUT,780600,2.16,0.057
866,514919,2022,BEL,AUT,850710,1924.708,516.286
867,514920,2022,BEL,AUT,850720,260.616,29.126
868,515617,2022,BEL,BHS,850710,1065.149,366.794
869,516802,2022,BEL,BHR,850710,4.662,0.404
870,516803,2022,BEL,BHR,850720,0.659,0.188
871,518623,2022,BEL,ARM,850710,0.087,0.017
872,520007,2022,BEL,BIH,282410,0.018,
873,520782,2022,BEL,BIH,780191,0.814,1.983
874,520783,2022,BEL,BIH,780199,2.923,5.86
875,521099,2022,BEL,BIH,850710,1.992,0.049
876,521100,2022,BEL,BIH,850720,3.537,0.911
877,521652,2022,BEL,BWA,854911,1.41,0.029
878,521895,2022,BEL,BRA,282410,0.056,0.017
879,521896,2022,BEL,BRA,282490,0.056,
880,523110,2022,BEL,BRA,780110,22.583,9.416
881,523111,2022,BEL,BRA,780600,0.004,0.001
882,523507,2022,BEL,BRA,850710,13.078,0.808
883,523508,2022,BEL,BRA,850720,9.937,1.834
884,524806,2022,BEL,BGR,282410,0.036,0.001
885,526424,2022,BEL,BGR,780600,0.692,0.069
886,526867,2022,BEL,BGR,850710,297.782,51.894
887,526868,2022,BEL,BGR,850720,104.606,25.902
888,528790,2022,BEL,BDI,850720,30.025,2.575
889,529780,2022,BEL,BLR,850720,2.622,0.353
890,531577,2022,BEL,CMR,780411,1.053,2.0
891,531578,2022,BEL,CMR,780419,2.967,0.332
892,531579,2022,BEL,CMR,780600,0.009,
893,531957,2022,BEL,CMR,850710,63.868,12.022
894,531958,2022,BEL,CMR,850720,44.445,8.563
895,532765,2022,BEL,CAN,282410,0.236,0.203
896,532766,2022,BEL,CAN,282490,0.051,
897,534521,2022,BEL,CAN,780411,0.027,
898,534522,2022,BEL,CAN,780420,0.024,0.02
899,534523,2022,BEL,CAN,780600,0.568,0.15
900,535001,2022,BEL,CAN,850710,1.925,0.862
901,535002,2022,BEL,CAN,850720,33.036,4.058
902,535852,2022,BEL,CPV,850720,3.738,0.605
903,536268,2022,BEL,CAF,850710,0.211,0.04
904,536987,2022,BEL,LKA,850720,30.721,6.156
905,537528,2022,BEL,TCD,850720,7.185,0.833
906,538838,2022,BEL,CHL,780200,0.699,0.013
907,538839,2022,BEL,CHL,780600,0.002,
908,539191,2022,BEL,CHL,850710,1.916,0.649
909,539192,2022,BEL,CHL,850720,113.11,32.002
910,539877,2022,BEL,CHN,260700,1575.252,1763.78
911,539940,2022,BEL,CHN,282410,0.095,
912,539941,2022,BEL,CHN,282490,0.027,
913,541717,2022,BEL,CHN,780199,174.333,102.811
914,541718,2022,BEL,CHN,780200,113.288,16.5
915,541719,2022,BEL,CHN,780600,6.46,11.062
916,542185,2022,BEL,CHN,850710,133.553,30.883
917,542186,2022,BEL,CHN,850720,34.336,1.579
918,542840,2022,BEL,COL,282410,3621.926,1595.532
919,543938,2022,BEL,COL,850710,0.061,0.014
920,543939,2022,BEL,COL,850720,25.976,1.049
921,545636,2022,BEL,COG,850710,42.188,14.595
922,545637,2022,BEL,COG,850720,10.604,1.607
923,547401,2022,BEL,COD,780419,1.154,0.195
924,547402,2022,BEL,COD,780420,11.855,0.5
925,547829,2022,BEL,COD,850710,8.366,1.212
926,547830,2022,BEL,COD,850720,8.05,0.722
927,549042,2022,BEL,CRI,780600,1.281,0.075
928,549251,2022,BEL,CRI,850720,0.365,0.014
929,551210,2022,BEL,HRV,780600,4.452,0.368
930,551617,2022,BEL,HRV,850710,100.712,19.968
931,551618,2022,BEL,HRV,850720,41.172,9.992
932,552422,2022,BEL,CUB,850710,0.004,0.001
933,554361,2022,BEL,CYP,850710,11.499,1.75
934,554362,2022,BEL,CYP,850720,85.425,25.817
935,555385,2022,BEL,CZE,282410,0.016,0.001
936,555386,2022,BEL,CZE,282490,0.165,0.04
937,555942,2022,BEL,CZE,381111,0.096,0.008
938,557352,2022,BEL,CZE,780110,7235.844,2968.703
939,557353,2022,BEL,CZE,780191,8796.017,3447.258
940,557354,2022,BEL,CZE,780199,2819.619,853.008
941,557355,2022,BEL,CZE,780420,0.038,0.001
942,557356,2022,BEL,CZE,780600,0.291,0.006
943,557868,2022,BEL,CZE,850710,423.382,162.098
944,557869,2022,BEL,CZE,850720,322.047,28.342
945,559193,2022,BEL,BEN,780600,3.538,2.671
946,559461,2022,BEL,BEN,850710,21.281,17.559
947,559462,2022,BEL,BEN,850720,21.081,15.671
948,560423,2022,BEL,DNK,282490,0.028,0.001
949,562345,2022,BEL,DNK,780600,2.75,0.114
950,562863,2022,BEL,DNK,850710,1002.859,231.586
951,562864,2022,BEL,DNK,850720,490.476,79.857
952,564829,2022,BEL,ECU,850720,20.79,0.865
953,565811,2022,BEL,GNQ,780411,0.842,1.5
954,565924,2022,BEL,GNQ,850710,12.637,4.21
955,565925,2022,BEL,GNQ,850720,0.566,0.053
956,566813,2022,BEL,ETH,850720,103.427,15.338
957,567127,2022,BEL,ERI,850710,6.062,0.532
958,568985,2022,BEL,EST,780600,0.001,
959,569381,2022,BEL,EST,850710,88.814,10.207
960,569382,2022,BEL,EST,850720,120.189,12.773
961,571012,2022,BEL,FIN,381111,0.036,0.004
962,572208,2022,BEL,FIN,780600,0.399,0.012
963,572681,2022,BEL,FIN,850710,356.078,36.36
964,572682,2022,BEL,FIN,850720,29.594,3.969
965,574181,2022,BEL,FRA,260700,15.984,16.41
966,574298,2022,BEL,FRA,282410,0.342,0.13
967,574299,2022,BEL,FRA,282490,109.142,36.144
968,574986,2022,BEL,FRA,381111,9.112,1.007
969,576661,2022,BEL,FRA,721020,3.099,2.045
970,576988,2022,BEL,FRA,780110,14802.532,8312.813
971,576989,2022,BEL,FRA,780191,103.139,141.0
972,576990,2022,BEL,FRA,780199,397.268,75.816
973,576991,2022,BEL,FRA,780200,2292.261,1622.73
974,576992,2022,BEL,FRA,780411,7.151,1.286
975,576993,2022,BEL,FRA,780419,104.432,137.191
976,576994,2022,BEL,FRA,780420,481.683,351.3
977,576995,2022,BEL,FRA,780600,385.668,18.565
978,577695,2022,BEL,FRA,850710,14956.01,8097.883
979,577696,2022,BEL,FRA,850720,14462.077,3707.492
980,577927,2022,BEL,FRA,854911,9721.677,10462.587
981,579062,2022,BEL,PYF,850720,12.333,2.835
982,579505,2022,BEL,DJI,850710,0.737,0.004
983,580406,2022,BEL,GAB,780600,0.02,0.014
984,580703,2022,BEL,GAB,850710,12.166,3.607
985,580704,2022,BEL,GAB,850720,59.199,9.64
986,581650,2022,BEL,GEO,780600,0.002,
987,581852,2022,BEL,GEO,850720,15.472,2.604
988,583857,2022,BEL,DEU,282410,8.083,2.912
989,583858,2022,BEL,DEU,282490,0.507,0.134
990,584512,2022,BEL,DEU,381111,58.821,2.84
991,586347,2022,BEL,DEU,780110,132334.693,59578.168
992,586348,2022,BEL,DEU,780191,15135.125,5448.172
993,586349,2022,BEL,DEU,780199,22117.477,8178.009
994,586350,2022,BEL,DEU,780200,631.661,442.936
995,586351,2022,BEL,DEU,780411,23.501,1.206
996,586352,2022,BEL,DEU,780419,0.117,0.035
997,586353,2022,BEL,DEU,780420,198.273,149.004
998,586354,2022,BEL,DEU,780600,235.297,36.959
999,586999,2022,BEL,DEU,850710,5549.568,779.847
1000,587000,2022,BEL,DEU,850720,2192.194,591.474
1001,587227,2022,BEL,DEU,854911,1642.533,786.942
1002,588563,2022,BEL,GHA,780419,8.701,4.336
1003,588859,2022,BEL,GHA,850710,0.289,0.104
1004,588860,2022,BEL,GHA,850720,179.989,46.859
1005,589395,2022,BEL,GIB,850710,0.236,0.05
1006,590529,2022,BEL,GRC,381111,12.609,1.712
1007,591787,2022,BEL,GRC,780110,8269.507,3333.294
1008,591788,2022,BEL,GRC,780191,367.496,174.632
1009,591789,2022,BEL,GRC,780420,0.018,0.001
1010,591790,2022,BEL,GRC,780600,0.005,
1011,592258,2022,BEL,GRC,850710,132.936,52.719
1012,592259,2022,BEL,GRC,850720,1323.15,58.49
1013,595121,2022,BEL,GIN,850710,37.003,11.861
1014,595122,2022,BEL,GIN,850720,437.01,102.678
1015,597827,2022,BEL,HKG,780199,173.382,102.811
1016,598108,2022,BEL,HKG,850710,31.86,4.1
1017,598109,2022,BEL,HKG,850720,32.53,10.878
1018,600812,2022,BEL,HUN,780110,0.015,0.001
1019,600813,2022,BEL,HUN,780411,0.017,0.001
1020,600814,2022,BEL,HUN,780600,0.457,0.021
1021,601321,2022,BEL,HUN,850710,154.207,62.504
